Year,EmployerName,Salary
2020,Monterey County Office of Education,59109.04761904762
2020,Monterey Peninsula Unified,51568.142480211085
2020,Moorpark Unified,48478.843181818185
2020,Moraga Elementary,56375.1768707483
2020,Morgan Hill Unified,47447.73582295989
2020,Morongo Unified,77863.75
2020,Morris E. Dailey Charter Elementary,55434
2020,Mountain Elementary,61548.90909090909
2020,Mountain View Elementary (San Bernardino),83861.24347826088
2020,Mountain View Whisman,70709.20760233919
2020,Mt. Diablo Unified,76839.69685534592
2020,Mulberry Elementary,59460.5
2020,Mupu Elementary,47407.416666666664
2020,Muroc Joint Unified,61793.62857142857
2020,Murrieta Valley Unified,88469.47936507936
2020,National Elementary,58513.470023980815
2020,Natomas Charter,34659.86956521739
2020,Needles Unified,78702.16666666667
2020,Nevada City Elementary,30596.64285714286
2020,Nevada County Office of Education,34789.86184210526
2020,Nevada Joint Union High,50652.76018099547
2020,New Heights Charter,52773.433333333334
2020,New Hope Elementary,48769.88888888889
2020,New Village Girls Academy,57863.09090909091
2020,Newark Unified,62688.31377551021
2020,Newcastle Elementary,58819.77777777778
2020,Newhall,56346.959697733
2020,Newport-Mesa Unified,69607.61074705112
2020,North County Trade Tech High,60482.8
2020,North Cow Creek Elementary,35067.217391304344
2020,Norton Science and Language Academy,70232.76923076923
2020,Norwalk-La Mirada Unified,19766.1246105919
2020,Nuestro Elementary,45108.181818181816
2020,Oasis Charter Public,27763.68181818182
2020,Ocean Charter,35627.520833333336
2020,Ocean View (Orange),89626.72950819672
2020,OCS - South,28127.333333333332
2020,Odyssey Charter,31362.48979591837
2020,Ojai Unified,43357.227027027024
2020,Old Adobe Union,43891.73595505618
2020,Ontario-Montclair,89007.74245472837
2020,Orange County Department of Education,91070.19344262296
2020,Orinda Union Elementary,68452.87741935485
2020,Oro Grande,49871.656028368794
2020,Oroville City Elementary,51285.041666666664
2020,Oroville Union High,51722.87777777778
2020,Oxnard Union High,93148.27382550336
2020,Pacific Union Elementary (Humboldt),59055.91428571429
2020,Pacific View Charter,71322.31578947368
2020,Palm Springs Unified,71791.50183150184
2020,Palmdale Elementary,66779.45221238938
2020,Palos Verdes Peninsula Unified,66011.4909090909
2020,Panama-Buena Vista Union,73015.82268041237
2020,Paradise Unified,49481.7256097561
2020,Paramount Unified,76158.91666666667
2020,Parlier Unified,39975.220430107525
2020,Peak Prep Pleasant Valley,21474.48148148148
2020,Peninsula Union,14265.111111111111
2020,Perris Union High,71860.5114379085
2020,Piedmont City Unified,73699.85128205128
2020,Pierce Joint Unified,41511.734513274336
2020,Pioneer Union Elementary (Kings),32014.465648854963
2020,Pittsburg Unified,61362.78100263852
2020,Placentia-Yorba Linda Unified,85270.35984481087
2020,Placer County Office of Education,50436.34782608696
2020,Placer Union High,59678.876494023905
2020,Plainsburg Union Elementary,39583.666666666664
2020,Planada Elementary,47206.33870967742
2020,Pleasant Ridge Union Elementary,15167.774193548386
2020,Pleasant Valley,48092.65648854962
2020,Pleasant Valley Joint Union Elementary,20484.272727272728
2020,Plumas Lake Elementary,57846.129411764705
2020,Poway Unified,59082.074970714566
2020,Ramona City Unified,57163.87425149701
2020,Raymond-Knowles Union Elementary,15863
2020,Red Bluff Joint Union High,55296.87804878049
2020,Redlands Unified,90355.17708333331
2020,Redwood Collegiate Academy,40374.4
2020,Reed Union Elementary,65428.21008403361
2020,Reeds Creek Elementary,24515.75
2020,Resolute Academy Charter,27705.074074074073
2020,Richland Union Elementary,80105.05161290323
2020,Rim of the World Unified,69497.56115107914
2020,River Charter Schools Lighthouse Charter,39081.84615384616
2020,River Oak Charter,36371.38888888889
2020,River Oaks Academy,37805.13043478261
2020,River Valley Charter,44777
2020,Riverside County Office of Education,56858.745762711864
2020,Riverside Unified,67426.442193087
2020,Rocklin Academy,53665
2020,Rocklin Academy at Meyers Street,63445.142857142855
2020,Rocklin Academy Gateway,50889.87096774193
2020,Rocklin Unified,79117.4564516129
2020,Roseland,50149.73786407767
2020,Rosemead Elementary,66698.3953488372
2020,Roseville Joint Union High,79701.69696969698
2020,Round Valley Joint Elementary,69681
2020,Rowland Unified,89754.62010221466
2020,Russell Westbrook Why Not High,38461.10526315789
2020,Russell Westbrook Why Not Middle,50643.21428571428
2020,Sacramento County Office of Education,86078.26506024097
2020,San Ardo Union Elementary,32508.416666666668
2020,San Bernardino City Unified,88789.08314855876
2020,San Bernardino County Office of Education,95453.60617760618
2020,San Diego County Office of Education,38089.409302325585
2020,San Diego Unified,81108.35414323209
2020,San Diego Virtual,74186.75
2020,San Joaquin County Office of Education,47606.12277227723
2020,San Jose Unified,76157.8125
2020,San Lucas Union Elementary,19312.6
2020,San Pasqual Union Elementary,49958.51111111111
2020,San Pasqual Valley Unified,59764.93548387097
2020,Santa Ana Unified,95012.89491670228
2020,Santa Barbara County Office of Education,64293.692307692305
2020,Santa Barbara Unified,75399.17209908736
2020,Santa Clara Elementary,15139.555555555557
2020,Santa Cruz City Schools,49626.244718309856
2020,Santa Monica-Malibu Unified,64262.56203473945
2020,Santa Paula Unified,60761.30434782609
2020,Santa Ynez Valley Union High,3539
2020,Saratoga Union Elementary,97643.24752475249
2020,Savanna Elementary,63681.14666666667
2020,Scotts Valley Unified,36445.53551912568
2020,Sebastopol Union Elementary,48414.37142857143
2020,Sequoia Career Academy,53036.11111111111
2020,Shaffer Union Elementary,37515.05
2020,Sherman Thomas Charter,30768.08823529412
2020,SIATech,64160.84210526316
2020,Sierra Foothill Charter,29977.88888888889
2020,Soledad Unified,61313.93225806452
2020,Soleil Academy Charter,36948.36363636364
2020,Somis Union,40849.545454545456
2020,Sonoma County Office of Education,48115.338129496406
2020,South Bay Union,64860.044543429845
2020,South Fork Union,55427.2
2020,South Pasadena Unified,63324.6824925816
2020,South Whittier Elementary,42343.86956521739
2020,Southern Kern Unified,55896.378504672895
2020,Stanislaus County Office of Education,42293.834375
2020,STEM Preparatory Elementary,48892.95
2020,Strathmore Union Elementary,49900.90909090909
2020,Sulphur Springs Union,52819.70897832817
2020,Sundale Union Elementary,53834.89090909091
2020,Sunnyside Union Elementary,66986.55
2020,Sunnyvale,68924.66524520256
2020,Sunol Glen Unified,47784.307692307695
2020,Sutter County Office of Education,31111.642335766424
2020,Sutter Union High,54438.04878048781
2020,Tehachapi Unified,67494.79620853081
2020,Tehama County Department of Education,30123.61111111111
2020,Tehama eLearning Academy,43713.666666666664
2020,Temecula Valley Unified,61914.21961752005
2020,Temple City Unified,59795.05523255814
2020,The Education Corps,50227.555555555555
2020,Thermalito Union Elementary,50494.722627737225
2020,Thomas Edison Charter Academy,58647.82608695652
2020,Three Rivers Union Elementary,31725.083333333332
2020,Tipton Elementary,49483.08888888889
2020,Tracy Joint Unified,58688.96753246753
2020,Tulare Joint Union High,62472.97846889952
2020,Tulelake Basin Joint Unified,43896.26315789474
2020,Tustin Unified,71882.59894657637
2020,Twain Harte,41194.21875
2020,Twin Hills Union Elementary,37466.470588235294
2020,Twin Rivers Charter,27104.75
2020,Twin Rivers Unified,61266.71171171171
2020,Two Rock Union,46092.36363636364
2020,Upland Unified,79148.02385321101
2020,Upper Lake Unified,43989.40350877193
2020,Vacaville Unified,61290.48625180897
2020,Valiente College Preparatory Charter,48809.6
2020,Valley Charter Elementary,55886.294117647056
2020,Valley Charter Middle,28314.694444444445
2020,Valley Oak Charter,38622
2020,Ventura Charter School of Arts and Global Education,39473.97368421053
2020,Ventura Unified,14259.171875
2020,Victor Elementary,84184.29411764706
2020,Village Charter,54023.4
2020,Virtual Preparatory Academy at Monterey,8954
2020,Visalia Unified,71458.84790334044
2020,Vista Oaks Charter,64510.145833333336
2020,Vista Unified,60841.68785714286
2020,Walnut Creek Elementary,75572.42021276595
2020,Walnut Valley Unified,67435.11842105263
2020,Wasco Union Elementary,75854.8306010929
2020,Washington Unified (Fresno),72616.85416666667
2020,Waugh Elementary,57262.767857142855
2020,Weaver Union,59290.891304347824
2020,West Contra Costa Unified,62504.32154882155
2020,West Covina Unified,59622.0868852459
2020,West Park Elementary,43573.509803921566
2020,Western Placer Unified,76064.55374592834
2020,Western Sierra Collegiate Academy,62041.975
2020,Westmorland Union Elementary,42245.1
2020,Westside Union Elementary,60156.79304347826
2020,Whittier City Elementary,56101.2356979405
2020,Whittier Union High,98456.9378427788
2020,Wilder's Preparatory Academy Charter,29646.2
2020,Wilder's Preparatory Academy Charter Middle,51884.333333333336
2020,Willits Charter,38894.086956521736
2020,Windsor Unified,42844.87687687688
2020,Winship-Robbins,44643.625
2020,Winton,55177.04285714286
2020,Wiseburn Unified,59877.408602150535
2020,WISH Academy High,46844.444444444445
2020,WISH Community,65392.21276595745
2020,Woodlake Unified,45302.72777777778
2020,Woodland Joint Unified,68664.14285714286
2020,Woodland Star Charter,35848.26666666667
2020,Yav Pem Suab Academy - Preparing for the Future Charter,45959.851851851854
2020,Yosemite Unified,39575.96694214876
2020,YouthBuild Charter School of California,66978.86046511628
2020,Yuba City Unified,51332.20838183935
2020,Yuba County Office of Education,32444.32352941177
2020,Yucaipa-Calimesa Joint Unified,86422.42788461539
2021,ABC Unified,66243.26776519053
2021,Academy for Academic Excellence,66511.97368421052
2021,Academy of Media Arts,22192
2021,Acalanes Union High,91144.63087248322
2021,Ackerman Charter,63390
2021,Adelanto Elementary,96322.96892655369
2021,Alameda Unified,10443.8
2021,Albany City Unified,63358.008
2021,Alhambra Unified,75370.41608391609
2021,Alta Loma Elementary,87809.776
2021,Alview-Dairyland Union Elementary,52054.76
2021,Anaheim Elementary,80370.6215704825
2021,Anderson Union High,50272.289855072464
2021,Antioch Unified,84647.48822800495
2021,Apple Valley Unified,75748.6446886447
2021,Arcadia Unified,73034.1724137931
2021,"Architecture, Construction & Engineering Charter High (ACE)",60354.5625
2021,Armona Union Elementary,34923.54918032787
2021,Atwater Elementary,82360.92233009709
2021,Bakersfield City,76144.01088270858
2021,Baldwin Park Unified,46081.135802469136
2021,Bangor Union Elementary,32710.454545454544
2021,Barona Indian Charter,39150
2021,Barstow Unified,75317.45848375451
2021,Bass Lake Joint Union Elementary,43913.60294117647
2021,Bassett Unified,80304.74117647059
2021,Bear Valley Unified,82942.06796116506
2021,Beaumont Unified,57903.31914893617
2021,Bellflower Unified,82942.39963167587
2021,Benicia Unified,57437.857142857145
2021,Bert Corona Charter,55318
2021,Bert Corona Charter High,49538.833333333336
2021,Big Sur Unified,36495
2021,Big Valley Joint Unified,44390.92857142857
2021,Birmingham Community Charter High,90262.07746478872
2021,Blochman Union Elementary,44386.86666666667
2021,Bonny Doon Union Elementary,50813.92857142857
2021,Brea-Olinda Unified,64765.42857142857
2021,Brentwood Union,71366.88907563026
2021,Bret Harte Union High,62818.01724137931
2021,BRIDGES Charter,50951.807692307695
2021,Bridges Preparatory Academy,29323
2021,Briggs Elementary,45244.1875
2021,Brittan Elementary,38838.53846153846
2021,Buellton Union Elementary,49879.51851851852
2021,Buena Park Elementary,93974.4623115578
2021,Buena Vista Elementary,43761.055555555555
2021,Butte County Office of Education,30957.5
2021,Cajon Valley Union,66109.47547547547
2021,Calaveras County Office of Education,40500.82
2021,Calaveras Unified,52228.41358024691
2021,California Heritage Youthbuild Academy II,52153.8
2021,Calistoga Joint Unified,69164.091954023
2021,Camino Nuevo Charter Academy,31433.18666666667
2021,Camino Nuevo Charter Academy #2,33810.92307692308
2021,Camino Nuevo Charter Academy #4,37081.42253521127
2021,Camino Nuevo Elementary #3,31951.05128205128
2021,Camino Nuevo High #2,39713.27659574468
2021,Camino Polytechnic,64113.5
2021,Camino Union Elementary,64348.958333333336
2021,Campbell Union,74965.20649651972
2021,Camptonville Elementary,39179.57142857143
2021,Canyon Elementary,54578.5
2021,Capistrano Unified,69113.52083333333
2021,Cardiff Elementary,44421.62222222222
2021,Carpinteria Unified,51051.45652173913
2021,Central Union Elementary,55819.17218543046
2021,Centralia Elementary,72668.7327586207
2021,Chaffey Joint Union High,117222.20927835052
2021,Chawanakee Unified,34031.07971014493
2021,Chicago Park Elementary,19871.260869565216
2021,Chico Unified,45661.227871939736
2021,Chino Valley Unified,89550.9286885246
2021,Chowchilla Elementary,54132.74375
2021,Chualar Union,10652.846153846154
2021,Chula Vista Elementary,78938.7709611452
2021,Colfax Elementary,47166.31034482759
2021,Colton Joint Unified,89317.29162561576
2021,Columbia Elementary,37739.77215189873
2021,Columbia Union,59909.03448275862
2021,Columbine Elementary,43157.22222222222
2021,Colusa County Office of Education,72345.82914572864
2021,Community Collaborative Charter (Sacramento),43927.67857142857
2021,Community Outreach Academy,58933.382978723406
2021,Contra Costa County Office of Education,69595.01769911505
2021,Corcoran Joint Unified,70504.10441767068
2021,CORE Charter,54703.57142857143
2021,Corning Union Elementary,52770.58571428571
2021,Coronado Unified,48744.235087719295
2021,Covina-Valley Unified,71620.364461738
2021,Credo High,33653.90909090909
2021,Cucamonga Elementary,86577.82978723405
2021,Cuyama Joint Unified,41727.7
2021,Del Mar Union Elementary,90261.07823129251
2021,Del Norte County Unified,55712.95817490494
2021,Delano Joint Union High,88119.6875
2021,Delano Union Elementary,84808.91282051282
2021,Desert Sands Unified,71814.00516129032
2021,Dinuba Unified,54653.64571428571
2021,Downey Unified,82991.33260393873
2021,Duarte Unified,57686.31906614786
2021,Dublin Unified,72174.57054455446
2021,Dunsmuir Joint Union High,36339.57142857143
2021,Durham Unified,42393.83516483517
2021,Earlimart Elementary,36686.48333333333
2021,East Side Union High,96230.85743801652
2021,East Whittier City Elementary,84051.07733333333
2021,El Centro Elementary,75537
2021,El Dorado Union High,54567.76793248945
2021,El Monte City,80784.87595419848
2021,El Monte Union High,90639.27272727272
2021,El Nido Elementary,36480.27777777778
2021,El Rio Community,28218.5
2021,El Tejon Unified,70468.44736842105
2021,Emery Unified,69196.35593220338
2021,Empowering Possibilities International Charter,48889.56
2021,Encinitas Union Elementary,47225.87865497076
2021,EPIC Charter (Excellence Performance Innovation Citizenship),73945.13888888889
2021,Equitas Academy #2,52325.794117647056
2021,Equitas Academy #3 Charter,60201.42857142857
2021,Equitas Academy 4,40919.666666666664
2021,Equitas Academy 5,65222.857142857145
2021,Equitas Academy 6,32616.5
2021,Equitas Academy Charter,65222.857142857145
2021,Escalon Unified,52339.08411214953
2021,Escondido Union High,75064.06918238994
2021,Etiwanda Elementary,87545.61963190183
2021,Eureka Union,66071.1875
2021,Excelsior Charter,51344.09433962264
2021,Excelsior Charter School Corona-Norco,72759.57142857143
2021,Exeter Unified,54264.0243902439
2021,Ezequiel Tafoya Alvarado Academy,44833.41860465116
2021,Fallbrook Union Elementary,72305.10447761194
2021,Farmersville Unified,47149.056277056276
2021,Fenton Primary Center,47994.19105691057
2021,Fontana Unified,79084.35488069414
2021,Fortuna Elementary,57555.64102564102
2021,Franklin Elementary,54842.71875
2021,Fresno Unified,85401.791947987
2021,Fruitvale Elementary,70218.64335664336
2021,Fullerton Elementary,60781.95483870968
2021,Fullerton Joint Union High,105240.6147260274
2021,Futures High,45792.22222222222
2021,Galt Joint Union Elementary,65145.72030651341
2021,Gateway International,61494.53333333333
2021,Gilroy Unified,74697.68335787923
2021,Gold Oak Union Elementary,48571.25925925926
2021,Gold Trail Union Elementary,57770.68421052631
2021,Golden Feather Union Elementary,22423.416666666668
2021,Golden Valley Unified,41851.51098901099
2021,Gonzales Unified,48440.1935483871
2021,Granada Hills Charter,91003.53629032258
2021,Grass Valley Elementary,38950.94382022472
2021,Graves Elementary,44914.75
2021,Greenfield Union,76950.16049382716
2021,Greenfield Union Elementary,16962.340909090908
2021,Grenada Elementary,49327.26666666667
2021,Gridley Unified,70207.0977443609
2021,Grossmont Union High,64531.013720742536
2021,Hacienda La Puente Unified,99583.97941176473
2021,Hanford Elementary,61120.346253229975
2021,Hanford Joint Union High,23242.486725663715
2021,Happy Valley Elementary,39023.769230769234
2021,Harmony Union Elementary,66647.09523809524
2021,Harvest Ridge Cooperative Charter,5642.125
2021,Hawthorne,77929.57619047619
2021,Healdsburg Unified,50720.18493150685
2021,Heber Elementary,70176.53012048193
2021,Helendale Elementary,59824.03157894737
2021,Helix High,98537.0198019802
2021,Hemet Unified,71257.50111856824
2021,Hermosa Beach City Elementary,49972.5641025641
2021,Hesperia Unified,84210.84466019417
2021,Higher Learning Academy,52863.782608695656
2021,Hilmar Unified,49434.21649484536
2021,HomeTech Charter,50879.28571428572
2021,Hope Elementary (Santa Barbara),51295.10975609756
2021,Horicon Elementary,46072.555555555555
2021,Hueneme Elementary,60192.63099630996
2021,Huntington Beach City Elementary,68519.21798365122
2021,Huntington Beach Union High,75121.29058116232
2021,Imperial County Office of Education,57125.11111111111
2021,Invictus Leadership Academy,28425.2
2021,Ivy Academia,39878.54285714286
2021,Jamul-Dulzura Union Elementary,53805.5
2021,John Swett Unified,68991.75609756098
2021,Julian Charter,36031.4081632653
2021,Jurupa Unified,91835.07172557172
2021,Kairos Public,41525.52
2021,Kashia Elementary,22921.25
2021,Kelseyville Unified,54031.66129032258
2021,Kenwood,64370.642857142855
2021,Kern High,78474.83922697368
2021,Kernville Union Elementary,63857.660377358494
2021,Kings County Office of Education,37582.74311926605
2021,Kingsburg Joint Union High,109735.2105263158
2021,Kit Carson Union Elementary,23537.897959183672
2021,Knightsen Elementary,56503.681818181816
2021,La Mesa-Spring Valley,71365.42703533026
2021,Lafayette Elementary,72818.21319796954
2021,Laguna Beach Unified,90430.05853658536
2021,Lagunita Elementary,45526.25
2021,Lake County Office of Education,23077.35714285714
2021,Lake Tahoe Unified,63111.84140969163
2021,Lakeport Unified,47873.574257425746
2021,Lakeside Union Elementary (Kings),22300.78787878788
2021,Lammersville Joint Unified,63718.291666666664
2021,Lancaster Elementary,69331.22941822173
2021,Larchmont Charter,46801.605504587154
2021,Las Virgenes Unified,65379.23423423423
2021,Lassen County Office of Education,68442.83333333333
2021,Lawndale Elementary,74223.99140401147
2021,Le Grand Union Elementary,63037.05
2021,Le Grand Union High,69763.53846153847
2021,Liberty Elementary (Sonoma),49348.875
2021,Liberty Union High,73477.96787148595
2021,Lindsay Unified,57893.21590909091
2021,Little Lake City Elementary,47165.75277777778
2021,Live Oak Elementary,52843.61157024794
2021,Live Oak Unified,44343.666666666664
2021,Lodi Unified,62619.33162743091
2021,Loma Prieta Joint Union Elementary,52627.756097560974
2021,Lompoc Unified,61657.36862003781
2021,Long Beach Unified,13868.010886469674
2021,Los Alamitos Unified,69926.17174959871
2021,Los Altos Elementary,70353.23270440252
2021,Los Angeles County Office of Education,57962.81288343558
2021,Los Angeles Leadership Academy,67166.27586206897
2021,Los Angeles Leadership Primary Academy,63300.13043478261
2021,Los Angeles Unified,68292.52258158509
2021,Los Banos Unified,69282.47867298579
2021,Los Olivos Elementary,57970.833333333336
2021,Lowell Joint,24373.80693069307
2021,Lucerne Elementary,42579.916666666664
2021,Lucerne Valley Unified,69845.47368421052
2021,Lynwood Unified,73339.38591916558
2021,Madera County Superintendent of Schools,58192.64227642276
2021,Madera Unified,63318.71086142322
2021,Magnolia Elementary,66633.57320099256
2021,Making Waves Academy,49748.7570093458
2021,Marin County Office of Education,91904.96551724138
2021,Mariposa County Unified,62112.52678571428
2021,Martinez Unified,62741.54513888889
2021,Marysville Joint Unified,19909.165413533836
2021,Maxwell Unified,42088.333333333336
2021,McFarland Unified,80558.84415584416
2021,McSwain Union Elementary,66315.51020408163
2021,Meadows Arts and Technology Elementary,37597.944444444445
2021,Meadows Union Elementary,53595.78947368421
2021,Menifee Union,62311.671732522795
2021,Merced County Office of Education,50488.31640625
2021,Merced Union High,66850.68181818182
2021,Meridian Elementary,19329.875
2021,Mesa Union Elementary,53898
2021,Millville Elementary,53248.25
2021,Mission Union Elementary,47086.333333333336
2021,Mission Vista Academy,59953.026455026455
2021,Mojave Unified,74410.04545454546
2021,Mono County Office of Education,71606.2
2021,Monsenor Oscar Romero Charter Middle,42236.13043478261
2021,Monson-Sultana Joint Union Elementary,38430.75555555556
2021,Monterey County Office of Education,66137.60248447205
2021,Moraga Elementary,57958.88111888112
2021,Morongo Unified,75626.31971153847
2021,Mount Pleasant Elementary,77280.75396825396
2021,Mountain Elementary,37911.27777777778
2021,Mountain View Elementary (San Bernardino),82631.41129032258
2021,Mountain View Whisman,75705.54848484849
2021,Mulberry Elementary,48413.8
2021,Mupu Elementary,49116.61538461538
2021,Muroc Joint Unified,61950.555555555555
2021,Murrieta Valley Unified,90795.77142857145
2021,National Elementary,63419.21293800539
2021,Needles Unified,81644.3396226415
2021,Nevada County Office of Education,26581.3125
2021,Nevada Joint Union High,56719.82464454976
2021,New Hope Elementary,55056.1875
2021,Newark Unified,62674.98663101604
2021,Newcastle Elementary,55961.18518518518
2021,Newhall,59491.230769230766
2021,Newport-Mesa Unified,73188.26946513202
2021,North County Trade Tech High,42683.666666666664
2021,Norton Science and Language Academy,69851.91666666667
2021,Nuestro Elementary,17436.677419354837
2021,Oak Grove Elementary,66670.29833333334
2021,Oak View Union Elementary,49345.555555555555
2021,Oasis Charter Public,34439.9
2021,Ocean Charter,37813.311111111114
2021,Ocean View (Orange),90818.63659793814
2021,Old Adobe Union,53974.168831168834
2021,Ontario-Montclair,83744.88409961686
2021,Orange Center,39795.02564102564
2021,Orange County Department of Education,91592.17647058824
2021,Orange Unified,85560.97364341085
2021,Orinda Union Elementary,70093.32738095238
2021,Oroville City Elementary,57473.7108433735
2021,Oroville Union High,58502.64772727273
2021,Oxnard,69456.50596421471
2021,Oxnard Union High,95034.45488257108
2021,Pacific Elementary,26790.21052631579
2021,Pacific Grove Unified,67630.25128205128
2021,Pacific View Charter,57193.26829268293
2021,Pajaro Valley Unified,60071.30728376328
2021,Palm Springs Unified,73798.05939226519
2021,Palos Verdes Peninsula Unified,70011.89940828402
2021,Panama-Buena Vista Union,71378.77788844622
2021,Para Los Niños - Evelyn Thurman Gratts Primary,59391.78571428572
2021,Paradise Unified,40990.296116504855
2021,Parlier Unified,56245.22666666667
2021,Peak Prep Pleasant Valley,43504.142857142855
2021,Perris Union High,78014.27408637873
2021,Piedmont City Unified,77493.82474226804
2021,Pierce Joint Unified,46339.90517241379
2021,Pine Ridge Elementary,47653.470588235294
2021,Pioneer Union Elementary (Kings),34806.17647058824
2021,Pittsburg Unified,71616.83045977012
2021,Placentia-Yorba Linda Unified,70528.35253456222
2021,Placer Union High,62084.11553784861
2021,Pleasant Grove Joint Union,34488.117647058825
2021,Pleasant Ridge Union Elementary,19727.44827586207
2021,Pleasant Valley,55428.14397905759
2021,Pleasanton Unified,83326.10442260442
2021,Plumas Lake Elementary,59565.14606741573
2021,Poway Unified,62287.68453105968
2021,Redding School of the Arts,41436.14
2021,Redlands Unified,92337.3164021164
2021,Reed Union Elementary,77784.34513274336
2021,Reeds Creek Elementary,30381.82352941177
2021,Richgrove Elementary,61476.6
2021,Rim of the World Unified,73994.60273972603
2021,River Charter Schools Lighthouse Charter,44803.87096774193
2021,River Oaks Academy,37072.45161290323
2021,River Valley Charter,36689.81481481482
2021,Riverside County Office of Education,61384.19955654102
2021,Riverside Unified,69688.80218921031
2021,Rocklin Academy,57326.48275862069
2021,Rocklin Academy Gateway,39409.49438202247
2021,Rocklin Unified,80326.334375
2021,Romoland Elementary,62806.94352159469
2021,Roseland,62490.47282608696
2021,Rosemead Elementary,74522.2743902439
2021,Roseville City Elementary,74963.7174254317
2021,Roseville Joint Union High,84711.6860670194
2021,Ross Elementary,62260.509803921566
2021,Sacramento County Office of Education,84336.53658536586
2021,Saddleback Valley Unified,68756.92634920635
2021,San Bernardino City Unified,93224.59589442816
2021,San Bernardino County Office of Education,98561.23954372625
2021,San Diego County Office of Education,35293.2025862069
2021,San Diego Unified,84104.27867935087
2021,San Diego Virtual,79216.56666666667
2021,San Dieguito Union High,83355.85789473684
2021,San Francisco Unified,77371.5732044199
2021,San Jose Conservation Corps Charter,53478.375
2021,San Jose Unified,78116.23399715505
2021,San Lorenzo Unified,59518.16091954023
2021,San Lorenzo Valley Unified,52994.243093922654
2021,San Luis Obispo County Office of Education,48995.28571428572
2021,San Pasqual Union Elementary,45067.17021276596
2021,San Pasqual Valley Unified,89467.35
2021,San Rafael City Elementary,84693.48161764706
2021,San Rafael City High,80988.58
2021,San Ysidro Elementary,69845.63815789473
2021,Santa Barbara County Office of Education,64440.16923076923
2021,Santa Clara Elementary,41325.333333333336
2021,Santa Cruz City Schools,51216.8
2021,Santa Cruz County Office of Education,69126.24786324786
2021,Santa Maria Joint Union High,76375.50097087379
2021,Santa Monica-Malibu Unified,71051.802124834
2021,Santa Paula Unified,69115.25496688741
2021,Santa Rosa Academy,36962.41095890411
2021,Saratoga Union Elementary,95803.77142857145
2021,SAVA - Sacramento Academic and Vocational Academy,54909.11111111111
2021,Savanna Elementary,66622.46258503401
2021,Scotts Valley Unified,42432.14606741573
2021,Sebastopol Union Elementary,48830.85
2021,Seeley Union Elementary,73777.10344827586
2021,Shaffer Union Elementary,34613.13636363636
2021,Sherman Thomas Charter,28844.526315789473
2021,SIATech,74204.31034482758
2021,Silver Valley Unified,70580.109375
2021,Snowline Joint Unified,85832.1865443425
2021,Soleil Academy Charter,32724.63157894737
2021,Somis Union,49377.59090909091
2021,Sonoma County Office of Education,55395.17272727273
2021,Sonoma Valley Unified,50268.97523219814
2021,Soquel Union Elementary,42593.54088050315
2021,South Bay Union,67943.16545012165
2021,South Fork Union,53034.58823529412
2021,South Monterey County Joint Union High,75596.59493670886
2021,South Pasadena Unified,65964.81727574751
2021,South Whittier Elementary,50276.862857142856
2021,Standard Elementary,79678.22222222222
2021,Sulphur Springs Union,57503.7191011236
2021,Sunol Glen Unified,54228.75
2021,Sutter County Office of Education,38414.5
2021,Sutter Union High,52166.15217391304
2021,Taft Union High,100910.2950819672
2021,Tehachapi Unified,68044.85789473684
2021,Tehama County Department of Education,30618.416666666668
2021,Tehama eLearning Academy,57410.5
2021,Temecula Valley Unified,66577.55932203389
2021,Temple City Unified,69927.96677740864
2021,Terra Bella Union Elementary,58872.15384615384
2021,Thermalito Union Elementary,58956.100840336134
2021,Three Rivers Union Elementary,28916.4375
2021,Tipton Elementary,52229.717391304344
2021,Tracy Joint Unified,61574.675280898875
2021,Trona Joint Unified,74828.18181818182
2021,Tulare Joint Union High,78802.392953929535
2021,Tulelake Basin Joint Unified,44242.54761904762
2021,Tustin Unified,72039.79773584906
2021,Twain Harte,52693.07692307692
2021,Twin Hills Union Elementary,45406.056603773584
2021,Twin Rivers Charter,49323.89655172414
2021,Twin Rivers Unified,58704.1376146789
2021,Upland Unified,77235.78065630398
2021,Upper Lake Unified,52441.29824561404
2021,Val Verde Unified,33591.85826771653
2021,Valiente College Preparatory Charter,35568.8
2021,Valley Charter Elementary,24635.244444444445
2021,Valley Charter Middle,28664.914285714287
2021,Ventura Charter School of Arts and Global Education,50724.67741935484
2021,Ventura Unified,19608.527777777777
2021,Victor Elementary,88869.29411764706
2021,Village Charter,40621.625
2021,Vista Oaks Charter,68583.57142857143
2021,Vista Unified,62022.77010676156
2021,Walnut Valley Unified,69523.0190023753
2021,Wasco Union Elementary,81961.72486772487
2021,Washington Unified (Fresno),71274.57823129251
2021,Waugh Elementary,52829.57575757576
2021,Weaver Union,62261.418103448275
2021,West Covina Unified,69309.73937153419
2021,Western Placer Unified,77918.63271604938
2021,Western Sierra Collegiate Academy,35290.27272727273
2021,Westmorland Union Elementary,47436.8
2021,Westside Union Elementary,63728.34027777778
2021,Wheatland Union High,38776.8875
2021,Whittier City Elementary,65225.78117048346
2021,Whittier Union High,103303.09963099632
2021,Williams Unified,53317.91463414634
2021,Windsor Unified,50624.53759398496
2021,Winship-Robbins,39635.11111111111
2021,Winton,61627.18120805369
2021,Wiseburn Unified,64131.24418604651
2021,Woodlake Unified,48963.294117647056
2021,Woodland Joint Unified,44547.40476190476
2021,Woodland Star Charter,47845.19047619047
